player_id,first_name,last_name,hand,birth_date,country_code
205962,Gira,Schofield,U,19860829.0,USA
205963,Giulia,Sussarello,R,19920529.0,ITA
205964,Laetitia,Sarrazin,R,19930308.0,FRA
205965,Sarah,Mateo,U,19930403.0,FRA
205966,Svetlana,Piquerez,R,19930616.0,FRA
205967,Alejandra,Sala Juste,U,19920110.0,ESP
205968,Sofia,Compostizo De Andres,R,19950913.0,ESP
205969,Yana,Sizikova,R,19941112.0,RUS
205970,Beatriz,Morales Hernandez,U,19931108.0,ESP
205971,Leire,Martinez Barredo,U,19910423.0,ESP
205972,Mariona,Del Peral Francin,R,19911211.0,ESP
205973,Eva,Rodriguez De Las Heras,U,19940405.0,ESP
205974,Susanna,Ciccone,R,19950629.0,ITA
205975,Gabbi,Tepic,U,19871024.0,SWE
205976,Besarta,Avdullahi,R,19930319.0,SWE
205977,Verena,Schmid,U,19921023.0,GER
205978,Solene,Ficheux,U,19930929.0,FRA
205979,Katharina,Holert,U,19930311.0,GER
205980,Fabienne,Vincon,U,19950627.0,GER
205981,Gabriela,Horackova,R,19910604.0,CZE
205982,Lucia,Paz Monteagudo,U,19930212.0,ESP
205983,Josepha,Adam,R,19931101.0,FRA
205984,Linda,Prenkovic,R,19921223.0,GER
205985,Inna,Kuzmenko,R,19870531.0,RUS
205986,Hannah,James,R,19910418.0,GBR
205987,Claire,Bartlett,U,19891129.0,USA
205988,Carmen,Sandor,R,19910524.0,CAN
205989,Elisabeth,Fournier,R,19910308.0,CAN
205990,Aya,Bara,U,19920320.0,CAN
205991,Amy,He,R,19940408.0,CAN
205992,Stephanie,Scimone,R,19900505.0,ITA
205993,Maeva,Razakasoa,U,19940526.0,FRA
205994,Pippa,Carr,R,19960412.0,GBR
205995,Aleksandra,Nionova,U,19940126.0,LAT
205996,Hannah,Hume,U,19920815.0,GBR
205997,Emilia,Banos Gregorians,U,19920319.0,GBR
205998,Manisha,Foster,U,19930821.0,GBR
205999,Zuzana,Linhova,R,19901117.0,CZE
206000,Kana,Daniel,U,19950730.0,JPN
206001,Khrystyna,Pavlyuk,R,19921104.0,UKR
206002,Tamara,Bizhukova,R,19940803.0,RUS
206003,Laura,Schaeder,R,19930425.0,GER
206004,Anastasia,Wagner,U,19900321.0,GER
206005,Diana,Stomlega,R,19930308.0,ROU
206006,Fernanda,Soares,U,19920224.0,BRA
206007,Laura,Pigossi,R,19940802.0,BRA
206008,Liz Tatiane,Koehler Bogarin,R,19930730.0,BRA
206009,Giovanna,Tomita,R,19930403.0,BRA
206010,Giovanna,Portiolli,R,19910601.0,BRA
206011,Flavia,Guimaraes Bueno,U,19920513.0,BRA
206012,Flavia,Dechandt Araujo,R,19921229.0,BRA
206013,Julianna Barbosa,Bacelar,R,19920826.0,BRA
206014,Aneliya,Kairlenova,U,19930728.0,KAZ
206015,Mukhabbat,Saidova,R,19930322.0,RUS
206016,Asiya,Dair,R,19960125.0,KAZ
206017,Xiao,Zhou,U,19910122.0,CHN
206018,Ziqi,Hou,U,19930220.0,CHN
206019,Cheng Ling,Huang,U,19940228.0,CHN
206020,Rina,Fujiwara,U,19920129.0,JPN
206021,Suzuka,Furukawa,U,19940906.0,JPN
206022,Sirui,He,R,19890705.0,CHN
206023,Majoly,De Wilde,U,19920707.0,BEL
206024,Voni,Darlina,R,19950514.0,INA
206025,Yuka,Mori,U,19860617.0,JPN
206026,Laili,Rahmawati Ulfa,R,19920318.0,INA
206027,Angelica,Moratelli,R,19940817.0,ITA
206028,Alena,Tarasova,R,19941207.0,RUS
206029,Bianca,Koch,U,19880407.0,GER
206030,Julia,Wachaczyk,L,19940413.0,GER
206031,Carolin,Daniels,R,19920610.0,GER
206032,Lisa Marie,Maetschke,R,19950419.0,GER
206033,Saana,Saarteinen,U,19930211.0,FIN
206034,Katerina,Kaminkova,R,19940205.0,CZE
206035,Petra,Rohanova,R,19950814.0,CZE
206036,Maria Angelica,Tangarife,R,19920917.0,COL
206037,Daniela,Seguel,U,19921115.0,CHI
206038,Mariana,Demichelli Vergara,R,19900228.0,PER
206039,Marie Elise,Casares,R,19930912.0,ECU
206040,Karen,Hernandez,R,19920322.0,MEX
206041,Laura,Ucros,U,19950613.0,COL
206042,Andrea,Prisco,U,19950602.0,COL
206043,Victoire,Mfoumouangana,U,19911026.0,FRA
206044,Bernice,Van De Velde,R,19911024.0,NED
206045,Quirine,Lemoine,L,19911225.0,NED
206046,Marcelina,Cichon,R,19921023.0,POL
206047,Carlotta,Orlando,R,19930916.0,ITA
206048,Ksenia,Gospodinova,R,19930419.0,RUS
206049,Jovana,Jaksic,R,19930930.0,SRB
206050,Karina,Goia,R,19920827.0,ROU
206051,Marina,Kachar,U,19920715.0,SRB
206052,Kamila,Abdukadirova,U,19931122.0,AZE
206053,Costanza,Mecchi,R,19920320.0,ITA
206054,Helen,De Cesare,R,19940922.0,THA
206055,Claudia Antonia,Enache,R,19940122.0,ROU
206056,Claudia Gianina,Dumitrescu,U,19911115.0,ROU
206057,Simona,Ionescu,U,19940108.0,ROU
206058,Patricia,Chirea,R,19911008.0,ROU
206059,Barbare,Eristavi,R,19950616.0,GEO
206060,Ani,Amiraghyan,R,19931009.0,ARM
206061,Annika,Sillanpaa,U,19940623.0,FIN
206062,Adrija,Runcha,R,19931202.0,LAT
206063,Caroline,Rohde Moe,U,19920410.0,NOR
206064,Cecilia,Estlander,R,19920226.0,FIN
206065,Liubov,Vasilyeva,R,19940211.0,RUS
206066,Hanna,Tolonen,U,19930706.0,FIN
206067,Anastasia,Stepu,R,19920909.0,BUL
206068,Ksenya,Bardabush,U,19930604.0,UKR
206069,Marianna,Zakarlyuk,R,19960922.0,UKR
206070,Sofiya,Kovalets,R,19940710.0,UKR
206071,Erin,Clark,U,19880609.0,USA
206072,Nina,Catovic,U,19940530.0,AUS
206073,Eleanor,Dean,R,19960106.0,GBR
206074,Ebony,Panoho,R,19950208.0,AUS
206075,Hiroko,Kuwata,U,19901218.0,JPN
206076,Yuumi,Totsuka,U,19940412.0,JPN
206077,Miharu,Imanishi,U,19920520.0,JPN
206078,Miu,Ema,U,19940525.0,JPN
206079,Brooke,Rischbieth,R,19950430.0,AUS
206080,Karis,Ryan,U,19910820.0,AUS
206081,Caitlin,Whoriskey,R,19880219.0,USA
206082,Alexandra,Hirsch,R,19850703.0,USA
206083,Rachael,Tredoux,U,19930125.0,AUS
206084,Flora,Birnbaum,U,19920407.0,FRA
206085,Yasmin,Ebada,U,19930710.0,EGY
206086,Mai,El Kamash,R,19940910.0,EGY
206087,Margarita Greta,Skripnik,R,19911118.0,ISR
206088,Volha,Kalodzitsa,R,19910705.0,BLR
206089,Stephanie,Ntcha,R,19930929.0,BEN
206090,Adeyinka Elisabeth,Thompson,R,19780223.0,NGR
206091,Yolande,Leacock,R,19910109.0,TRI
206092,Ana Gabriela,Llera,R,19910801.0,PUR
206093,Brooke,Taylor,R,19940117.0,AUS
206094,Anneliese,Tepper,U,19900817.0,AUS
206095,Valeriya,Boyanovska,R,19960405.0,UKR
206096,Viktoriya,Lushkova,R,19960817.0,UKR
206097,Erin,Billett,R,19890101.0,AUS
206098,Lucia,Butkovska,R,19930505.0,SVK
206099,Raquel,Piltcher,R,19910614.0,BRA
206100,Julija,Kulibaba,U,19940106.0,LAT
206101,Nikola,Horakova,R,19920924.0,CZE
206102,Ankita,Raina,R,19930111.0,IND
206103,Ashvarya,Shrivastava,R,19920219.0,IND
206104,Sharmada,Balu,R,19930809.0,IND
206105,Rutuja,Bhosale,R,19960327.0,IND
206106,Prarthana G,Thombare,U,19940618.0,IND
206107,Zhaoxuan,Yang,U,19950211.0,CHN
206108,Jennifer,Brady,R,19950412.0,USA
206109,Gopika,Kapoor,R,19921222.0,IND
206110,Aishwarya,Agrawal,R,19930424.0,IND
206111,Hua Chen,Lee,R,19930914.0,TPE
206112,Garima,Vatwani,U,19920204.0,IND
206113,Nehel,Sahni,R,19950612.0,IND
206114,Kimberly,Yee,R,19961015.0,USA
206115,Carolina,Prats Millan,R,19920926.0,ESP
206116,Sofia,Dmitrieva,U,19940811.0,RUS
206117,Amina,Mukhametshina,U,19951017.0,UZB
206118,Farangiz,Shamsieva,U,19930602.0,UZB
206119,Maria Patricia,Cordova,R,19921130.0,MEX
206120,Mengjuan,Yi,U,19950417.0,CHN
206121,Agnes,Gee,U,19740829.0,HUN
206122,Chiara,Mendo,R,19930517.0,ITA
206123,Desiree,Bastianon,R,19880218.0,BEL
206124,Tereza,Martincova,U,19941024.0,CZE
206125,Mateja,Kraljevic,R,19930901.0,SUI
206126,Ju Eun,Kim,R,19910510.0,KOR
206127,Gyung Eun,Song,U,19960408.0,KOR
206128,Ji Hye,Kim,U,19910104.0,KOR
206129,Hwa,Lee,U,19921010.0,KOR
206130,Tjasa,Srimpf,U,19940729.0,SLO
206131,Francesca,Mazzali,R,19910429.0,ITA
206132,Martina,Parmigiani,R,19940616.0,ITA
206133,Yanina,Darishina,U,19931023.0,RUS
206134,Valeria,Patiuk,R,19960511.0,ISR
206135,Lutfiye,Esen,U,19880720.0,TUR
206136,Deniz,Khazaniuk,U,19941024.0,ISR
206137,Oleksandra,Piskun,U,19920305.0,UKR
206138,Janine,Koleta,U,19940708.0,SLO
206139,Hye Jin,Byun,U,19900307.0,KOR
206140,Ji Hyun,Lee,U,19910210.0,KOR
206141,So Hyun,Bae,U,19900318.0,KOR
206142,Yun Hee,Kim,R,19910113.0,KOR
206143,Tanya,Samodelok,U,19941019.0,RUS
206144,Xenia,Knoll,L,19920902.0,SUI
206145,Diana,Sumova,U,19940925.0,CZE
206146,Catalina,Pella,R,19930131.0,ARG
206147,Sofia,Luini,R,19921111.0,ARG
206148,Andrea,Paredes,U,19710407.0,CHI
206149,Gabriela,Coglitore,R,19910512.0,VEN
206150,Napatsakorn,Sankaew,U,19930814.0,THA
206151,Kamonwan,Buayam,R,19960215.0,THA
206152,Anna,Tyulpa,R,19941227.0,RUS
206153,Nahathai,Khuntaket,R,19950313.0,THA
206154,Varunya,Wongteanchai,U,19930107.0,THA
206155,Mizuki,Konakawa,U,19930519.0,JPN
206156,Lorenza,Stefanelli,R,19940213.0,ITA
206157,Natalie,Pluskota,R,19891102.0,USA
206158,Martina,Trierweiler,U,19900402.0,BRA
206159,Zarina,Jumajanova,U,19961221.0,KAZ
206160,Zalina,Khairudinova,R,19940513.0,KAZ
206161,Alisa,Danilova,U,19930407.0,RUS
206162,Kamila,Kerimbayeva,R,19950618.0,KAZ
206163,Elizaveta Anna,Nemchinov,R,19930831.0,USA
206164,Yelena,Nemchen,U,19950706.0,KAZ
206165,Jennifer,Migan,R,19860418.0,FRA
206166,Jade,Suvrijn,R,19950427.0,FRA
206167,Ana Maria,Crisan,L,19940921.0,ROU
206168,Taisiya,Zakarlyuk,R,19940703.0,UKR
206169,Elyzaveta,Tymchenko,R,19940203.0,UKR
206170,Rachel,Girard,L,19940110.0,FRA
206171,Alice,Bacquie,U,19950723.0,FRA
206172,Chiara,Pappacena,R,19940714.0,ITA
206173,Beatrice,Lombardo,U,19960215.0,ITA
206174,Cecilia,Costa Melgar,R,19921226.0,CHI
206175,Tess,Sugnaux,R,19950303.0,SUI
206176,Samira,Giger,U,19930123.0,SUI
206177,Joana,Eidukonyte,R,19941002.0,LTU
206178,Susanne,Celik,R,19941206.0,SWE
206179,Nika,Kovac,R,19921222.0,SLO
206180,Ghislaine,Van Baal,R,19920617.0,NED
206181,Eva,Wacanno,U,19910206.0,NED
206182,Sabrina,Baumgarten,U,19911220.0,GER
206183,Cindy,Burger,R,19921125.0,NED
206184,Kelly,Versteeg,U,19941118.0,NED
206185,Aliona,Ladutska,R,19960418.0,BLR
206186,Ekaterina,Nikitina,R,19930322.0,RUS
206187,Varvara,Kuznetsova,R,19921205.0,RUS
206188,Viktoryia,Mun,R,19941214.0,BLR
206189,Palina,Dubavets,U,19961217.0,BLR
206190,Anastasia,Klyueva,U,19930925.0,RUS
206191,Giuliana,Pino,R,19910204.0,ARG
206192,Ximena,Siles Luna,R,19940813.0,PER
206193,Rocio,Macri,R,19950928.0,ARG
206194,Gabriela,Ce,L,19930303.0,BRA
206195,Ya,Zhou,R,19920414.0,CHN
206196,Ajeng,Aquinia,R,19920203.0,INA
206197,Xi Yao,Wang,U,19920924.0,CHN
206198,Xuanshuo,Ou,U,19930615.0,CHN
206199,Ai Wen,Zhu,R,19940922.0,CHN
206200,Alice Andrada,Radu,R,19910612.0,ROU
206201,Virginia Eliana,Tica,R,19920915.0,ROU
206202,Raphaela,Zotter,R,19911029.0,AUT
206203,Alisa Juliana,Caluseriu,R,19911012.0,ROU
206204,Larisa,Sporea,R,19930311.0,ROU
206205,Min,Liu,R,19930205.0,CHN
206206,Alexandra,Ion,R,19910831.0,ROU
206207,Francesca,Palmigiano,U,19941027.0,ITA
206208,Giulia,Gasparri,R,19911031.0,ITA
206209,Maria,Masini,R,19940128.0,ITA
206210,Noemi,Hemmerich,U,19940301.0,GER
206211,Anna,Klasen,U,19931115.0,GER
206212,Ruth,Seaborne,R,19930307.0,GBR
206213,Amy,Bowtell,U,19930916.0,IRL
206214,Franziska,Koenig,R,19900811.0,GER
206215,Mariangeles,Gomez Quintana,U,19940116.0,ESP
206216,Olga,Saez Larra,U,19940918.0,ESP
206217,Andjela,Novcic,R,19940425.0,SRB
206218,Sarah,Petrides,U,19930922.0,FRA
206219,Oceane,Dodin,R,19961024.0,FRA
206220,Mathilde,Cor,U,19861231.0,FRA
206221,Magalie,Girard,U,19830313.0,FRA
206222,Madeline,Bosnjak,U,19950831.0,GER
206223,Sabina,Kurbanova,U,19941006.0,RUS
206224,Katja,Milas,R,19930629.0,CRO
206225,Evgeniya,Svintsova,U,19950506.0,RUS
206226,Sofiya,Chekunova,R,19941011.0,UKR
206227,Cemre,Anil,R,19931027.0,TUR
206228,Anette,Munozova,R,19910801.0,SWE
206229,Natia,Gegia,U,19881126.0,GEO
206230,Alicia,Barnett,U,19931018.0,GBR
206231,Alexandra,Walker,U,19920921.0,GBR
206232,Francesca,Lewis,R,19910721.0,GBR
206233,Abbi,Melrose,R,19930524.0,GBR
206234,Emily,Dunne,U,19951114.0,GBR
206235,Rocio,Martin Fernandez,U,19940506.0,ESP
206236,Natalia,Galan Gomez,U,19940224.0,ESP
206237,Arianna,Paules Aldrey,R,19950919.0,ESP
206238,Jasmin,Kling,R,19930302.0,GER
206239,Marina,Danzini,R,19930226.0,BRA
206240,Patricia,Ku Flores,R,19931217.0,PER
206241,Belen,Luduena,R,19921109.0,CHI
206242,Beatriz,Haddad Maia,L,19960530.0,BRA
206243,Priscila,Garcia,R,19930401.0,BRA
206244,Gulchekhra,Muhammadsidikova,U,19970501.0,UZB
206245,Ofri,Lankri,U,19910706.0,ISR
206246,Mubina,Vahobova,U,19930725.0,UZB
206247,Jessica,Raith,U,19950601.0,GER
206248,Iva,Primorac,U,19960410.0,CRO
206249,Nicky,Van Dyck,R,19890918.0,BEL
206250,Michaela,Boev,U,19910704.0,BEL
206251,Kimberley,Zimmermann,R,19951109.0,BEL
206252,Barbora,Krejcikova,R,19951218.0,CZE
206253,Ivonne,Cavalle Reimers,R,19920522.0,ESP
206254,Anna,Velica,U,19920806.0,SWE
206255,Patricia Maria,Tig,R,19940727.0,ROU
206256,Yukino,Emi,U,19960124.0,JPN
206257,Yasuyo,Numajiri,U,19940109.0,JPN
206258,Dunja,Stamenkovic,U,19930331.0,SRB
206259,Katarina,Adamovic,R,19930924.0,SRB
206260,Julija,Lukac,R,19920524.0,SRB
206261,Camila,Tobar,R,19950630.0,COL
206262,Veronica M,Corning,R,19911207.0,USA
206263,Laura Sofia,Sanchez Perez,U,19920917.0,COL
206264,Diana,Woodcock,U,19880305.0,COL
206265,Patricia,Cortes,U,19881117.0,BOL
206266,Milagros,Cubelli,U,19930304.0,ARG
206267,Mikele,Irazusta,R,19930514.0,ARG
206268,Dejana,Raickovic,L,19911205.0,GER
206269,Danijela,Tomic,R,19910226.0,SRB
206270,Ashley,Keir,R,19940731.0,AUS
206271,Chisa,Hosonuma,U,19960326.0,JPN
206272,Asako,Sato,U,19860802.0,JPN
206273,Claudia,Coppola,R,19941204.0,ITA
206274,Agathe,Timsit,R,19920825.0,FRA
206275,Maud,Vigne,R,19881021.0,FRA
206276,Ainhoa,Atucha Gomez,L,19930524.0,ESP
206277,Marine,Partaud,R,19941109.0,FRA
206278,Lyann,Hoang,R,19960215.0,AUS
206279,Stephanie,Bengson,U,19870131.0,AUS
206280,Elena,Cerezo Codina,U,19951104.0,ESP
206281,Mayya,Katsitadze,R,19950321.0,RUS
206282,Anastasia,Vovk,R,19931129.0,RUS
206283,Ziyue,Sun,U,19960706.0,CHN
206284,Antonina,Rafikova,R,19911203.0,RUS
206285,Inna,Volkovich,R,19921016.0,KGZ
206286,Nune,Khachatryan,R,19941017.0,ARM
206287,Ani,Gogvadze,R,19951209.0,GEO
206288,Tamari,Chalaganidze,U,19951014.0,GEO
206289,Maria,Sakkari,R,19950725.0,GRE
206290,Nives,Baric,R,19930102.0,AUS
206291,Mary Ann,Balint,R,19931126.0,AUS
206292,Astra,Sharma,U,19950911.0,AUS
206293,Maree Teiwa,Casey,R,19950103.0,AUS
206294,Yue,Yuan,U,19910629.0,CHN
206295,Emi,Yamaguchi,U,19940801.0,JPN
206296,Natsumi,Kobayashi,U,19940710.0,JPN
206297,Nour,Azzouz,R,19960328.0,EGY
206298,Nidhi,Chilumula,R,19941009.0,IND
206299,Sarah,Adegoke,U,19970716.0,NGR
206300,Rose,Ojonimi,U,19881122.0,NGR
206301,Biola,Akewula,U,19931228.0,NGR
206302,Gaia,Sanesi,U,19920401.0,ITA
206303,Karina,Rovira,L,19950706.0,USA
206304,Yolimar,Ogando,R,19960809.0,PUR
206305,Sylvia,Krywacz,L,19860904.0,USA
206306,Koralie,Etienne,R,19960601.0,PUR
206307,Sherry,Li,U,19950208.0,USA
206308,Katrine Isabel,Steffensen,U,19960315.0,USA
206309,Lolade,Ogungbesan,U,19950512.0,GBR
206310,Misaki,Mori,U,19940916.0,JPN
206311,Ekaterina,Tour,U,19931210.0,ISR
206312,Shani,Blecher,U,19940403.0,ISR
206313,Lee,Or,U,19941230.0,ISR
206314,Noy,Mor,U,19930919.0,ISR
206315,Danielle,Zinn,U,19940209.0,ISR
206316,Libi,Mesh,R,19950126.0,ISR
206317,Rona,Lavian,R,19931129.0,ISR
206318,Gulben,Guldas,U,19960116.0,TUR
206319,Ekin,Bahitli,R,19930304.0,TUR
206320,Vita,Taher,R,19950822.0,INA
206321,Boyan,Wang,U,19920122.0,CHN
206322,Nadya,Syarifah,R,19940104.0,INA
206323,Leah,Daw,U,19911219.0,AUS
206324,Michaela,Capannolo,U,19941026.0,AUS
206325,Monika,Tumova,L,19910104.0,CZE
206326,Dana,Machalkova,U,19920607.0,CZE
206327,Olivia,Matuszak,U,19890526.0,GER
206328,Paulina,Petriskova,R,19931004.0,SVK
206329,Montserrat,Gonzalez,R,19940701.0,PAR
206330,Daniela,Degano,R,19930401.0,ARG
206331,Jazmin,Britos,R,19930219.0,PAR
206332,Camila,Giangreco Campiz,R,19960824.0,PAR
206333,Linda,Mair,R,19850226.0,ITA
206334,Alena,Poletinova,U,19941009.0,CZE
206335,Jesika,Maleckova,R,19940816.0,CZE
206336,Julia,Stamatova,L,19930604.0,BUL
206337,Clelia,Melena,R,19860405.0,SUI
206338,Stefania,Rubini,U,19921205.0,ITA
206339,Olga,Parres Azcoitia,U,19930326.0,ESP
206340,Paula,Mocete Talamantes,L,19930511.0,ESP
206341,Maria Constanza De Las Mercedes,Vega,U,19950924.0,ARG
206342,Ornella,Caron,R,19890407.0,ARG
206343,Stephanie Mariel,Petit,R,19960825.0,ARG
206344,Fernanda,Brito,R,19920214.0,CHI
206345,Victoria,Bosio,R,19941003.0,ARG
206346,Denise,Starr,R,19950417.0,USA
206347,Courtney,Colton,U,19940325.0,USA
206348,Aimee,Gibson,U,19910821.0,GBR
206349,Mayo,Hibi,U,19960403.0,JPN
206350,Christina,Makarova,R,19960529.0,USA
206351,Rio,Kitagawa,U,19930915.0,JPN
206352,Noelle,Hickey,U,19881205.0,USA
206353,Lauren,Marker,R,19950517.0,USA
206354,Lina,Qostal,R,19970311.0,MAR
206355,Rebecca,Leahy,R,19910921.0,AUS
206356,Mia,Middleton,U,19960316.0,NZL
206357,Angelique,Svinos,U,19960125.0,AUS
206358,Claudia,Williams,U,19960229.0,NZL
206359,Luci,Barlow,U,19860123.0,NZL
206360,Yihong,Li,U,19960709.0,CHN
206361,Nicole,Hoynaski,U,19940121.0,AUS
206362,Naiktha,Bains,R,19971217.0,AUS
206363,Anna,Danilina,R,19950820.0,KAZ
206364,Paula,Feitosa,R,19930602.0,BRA
206365,Breaunna,Addison,R,19941222.0,USA
206366,Suzanna,Grigoryan,R,19940315.0,RUS
206367,Spurti,Shivalingaiah,U,19950712.0,IND
206368,Veronika,Kudermetova,R,19970424.0,RUS
206369,Emiliya,Gadzhieva,R,19940603.0,RUS
206370,Daria,Salnikova,R,19940330.0,RUS
206371,Alina,Silich,U,19960710.0,RUS
206372,Julaluck,Sae Eung,U,19950127.0,THA
206373,Regina,Clark,U,19960326.0,MEX
206374,Yafan,Wang,R,19940430.0,CHN
206375,Sonia,Daggou,R,19930529.0,TUN
206376,Nour,Abbes,R,19930620.0,TUN
206377,Emma,Janssen,U,19950630.0,BEL
206378,Elke,Lemmens,R,19941227.0,BEL
206379,Nicole,Robinson,R,19941230.0,USA
206380,Gabriella,De Santis,R,19951101.0,VEN
206381,Carmen,Blanco,R,19950725.0,VEN
206382,Sarahi,Garcia Carrera,L,19940102.0,MEX
206383,Maria Andrea,Cardenas,R,19941216.0,VEN
206384,Ana Gabriela,Gerbasi,R,19950721.0,VEN
206385,Carol,Lombardino Petrocinio,U,19971017.0,VEN
206386,Isabella,Fernandez Diaz,U,19940630.0,VEN
206387,Aymet,Uzcategui,U,19951201.0,VEN
206388,Clementina Eugenia,Riobueno De Paola,U,19940928.0,VEN
206389,Domenica,Gonzalez,R,19960212.0,ECU
206390,Isabelle,Wallace,L,19960907.0,AUS
206391,Ellen,Perez,U,19951010.0,AUS
206392,Yesmine,Kharrat,R,19951116.0,TUN
206393,Yosr,Elmi,U,19960103.0,TUN
206394,Athena,Nathalia,R,19940518.0,INA
206395,Sarvinoz,Saidhujaeva,U,19971029.0,UZB
206396,Da Hye,Kim,U,19960425.0,KOR
206397,Ji Hee,Lee,U,19890524.0,KOR
206398,Maura,Aveta,U,19950222.0,ITA
206399,Francesca,Sella,R,19940323.0,ITA
206400,Martina,Spigarelli,U,19920512.0,ITA
206401,Sanae,Ohta,U,19940116.0,JPN
206402,Kanako,Morisaki,U,19960905.0,JPN
206403,Alona,Fomina,R,19890705.0,UKR
206404,Elizaveta,Kulichkova,R,19960412.0,RUS
206405,Sofia,Blanco,U,19951120.0,ARG
206406,Berta,Bonardi,U,19950621.0,ARG
206407,Carolina,Costamagna,R,19950612.0,ARG
206408,Nadia,Podoroska,U,19970210.0,ARG
206409,Giuliana,Verbauwen,U,19950622.0,ARG
206410,Guadalupe,Perez Rojas,R,19940819.0,ARG
206411,Agustina,Serio,U,19950802.0,ARG
206412,Shakhlo,Saidova,L,19950405.0,RUS
206413,Anastasiya,Galickaya,U,19960701.0,RUS
206414,Guzal,Yusupova,U,19971219.0,UZB
206415,Meredith,Xepoleas,U,19970521.0,USA
206416,Alexandra,Glebova,U,19890109.0,RUS
206417,Leolia,Jeanjean,R,19950814.0,FRA
206418,Imane Maelle,Kocher,R,19941017.0,SUI
206419,Karin,Kennel,R,19950705.0,SUI
206420,Ekaterina,Alexandrova,U,19941115.0,RUS
206421,Nam Yeon,Jun,R,19951105.0,KOR
206422,Anastasia,Rudakova,U,19941109.0,RUS
206423,Sandra,Honigova,U,19960515.0,CZE
206424,Katharina,Lehnert,R,19940218.0,GER
206425,Giulia,Bruschi,U,19910428.0,ITA
206426,Giulia,Pairone,R,19960121.0,ITA
206427,Daiana,Negreanu,U,19880621.0,ROU
206428,Luisa,Rosa,U,19950428.0,BRA
206429,Marcela,Alves Pereira Valle,R,19941101.0,BRA
206430,Carolina Meligeni Rodrigues,Alves,U,19960423.0,BRA
206431,Andressa Cristina,Souza,R,19940628.0,BRA
206432,Ivone,Alvaro,U,19961104.0,POR
206433,Nadia,Echeverria Alam,R,19950114.0,USA
206434,Martina,Schiavo,U,19751203.0,ITA
206435,Carmen,Gajo Torrell,U,19790620.0,ESP
206436,Anna,Alexeeva,U,19830112.0,RUS
206437,Jennifer,Miccoli,U,19830806.0,ITA
206438,Daniela,Bertolo,R,19830301.0,ITA
206439,Andrea,Plackova,R,19820307.0,CZE
206440,Michala,Bzdusekova,U,19841021.0,SVK
206441,Martina,Strussova,U,19820510.0,SVK
206442,Tsarina,Domacasse,U,19780331.0,AHO
206443,Lorna,Simmons,U,19570721.0,AHO
206444,Maria De Los Angeles,Montoya,U,19790319.0,COL
206445,Marisa,Tseng,U,19820627.0,AHO
206446,Nicole,Weber,U,19820324.0,AHO
206447,Ingrid,Gonzalez,U,19710413.0,ESA
206448,Jackie,Moe,U,19710922.0,USA
206449,Eveline,Wouters,U,19780609.0,AHO
206450,Gabriela,Zingman,U,19821022.0,ARG
206451,Viviana,Ferencak,U,19810330.0,ARG
206452,Evelina,Scalise,U,19801015.0,ARG
206453,Noelia,Furno,U,19820607.0,ARG
206454,Johanna,Zingman,U,19821022.0,ARG
206455,Maria Lorena,Alcetegaray,U,19800531.0,ARG
206456,Virginia,Sadi,U,19780902.0,URU
206457,Celeste,Frey,U,19770323.0,ARG
206458,Maria Eugenia,Fernandez,U,19790224.0,URU
206459,Alejandra,Perez Jimenez,U,19670929.0,ARG
206460,Maria Soledad,Coppari,U,19770912.0,ARG
206461,Mariela,Brunello,U,19771018.0,ARG
206462,Paola,De Cunto,U,19701122.0,ARG
206463,Natalia,Rubio,R,19790419.0,ARG
206464,Laura,Rossi,U,19780510.0,ARG
206465,Anabella,Sansostri,U,19790419.0,ARG
206466,Claudia,Perolini,U,19780224.0,URU
206467,Valeria,Dag,U,19800828.0,ARG
206468,Daniela,Forti,U,19780108.0,ARG
206469,Rafaela,Boero,U,19781030.0,ARG
206470,Claudia,Lepore,U,19810513.0,ARG
206471,Lorena,Martinez,U,19780111.0,ARG
206472,Carla,Bazzon,U,19681217.0,BRA
206473,Maria Victoria,Beortegui,R,19800612.0,ARG
206474,Mariana,Gonzalez Moreno,U,19800918.0,ARG
206475,Natalia,Nusshold,U,19810515.0,ARG
206476,Yessica,Garcia,U,19790109.0,ARG
206477,Romina,Labrador,U,19781003.0,ARG
206478,Ekaterina,Nossik,U,19760529.0,BLR
206479,Cecilia,Perez,U,19810430.0,ARG
206480,Albertina,Gandara,R,19821014.0,ARG
206481,Viviana,Valdovinos,U,19740208.0,PAR
206482,Rocio,Fantilli,U,19801121.0,ARG
206483,Virginia,Varga,U,19810809.0,ARG
206484,Monica,Acosta,U,19830208.0,PAR
206485,Juliana,Piumatti,U,19770406.0,BRA
206486,Virginia,Tomatis,U,19840429.0,ARG
206487,Frida,Engblom,U,19790817.0,SWE
206488,Kellie,Browne,U,19830407.0,AUS
206489,Angela,Szymanowski,U,19820318.0,AUS
206490,Anna,Cowan,U,19820622.0,AUS
206491,Petra,Plackova,U,19780124.0,CZE
206492,Julia,Henninger,U,19811025.0,GER
206493,Birgit,Pirker,U,19800519.0,AUT
206494,Lucie,Zaruba,U,19790726.0,AUT
206495,Janina,Tajkovsky,U,19770520.0,AUT
206496,Sarah,Gregg,U,19820115.0,GBR
206497,Francoise,Gillis,U,19790610.0,BEL
206498,Thu Tuyen,Pham Nhu,U,19820906.0,BEL
206499,Catherine,Henuzet,U,19800804.0,BEL
